+-----------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------------+--------+---------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-----------------------------+--------------------------------------------------------------+---------+----------+---------+-----------+-------------------------------------------------+--------+---------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                    | Registry name                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                    | Exists | Ore Dict keys                   | NBT                                                                                                                                                                                   |
| Astral Sorcery              | astralsorcery:blockcelestialcollectorcrystal                 |    1102 |     true |    5535 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.vicio",crystalProperties:{collectiveCapability:100,size:900,fract:0,purity:100,sizeOverride:-1},collectorType:1}}      |
| Astral Sorcery              | astralsorcery:blockcelestialcrystals                         |    1099 |     true |    5529 |         0 | Celestial Crystal Cluster                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcelestialcrystals                         |    1099 |     true |    5529 |         1 | Celestial Crystal Cluster                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcelestialcrystals                         |    1099 |     true |    5529 |         2 | Celestial Crystal Cluster                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcelestialcrystals                         |    1099 |     true |    5529 |         3 | Celestial Crystal Cluster                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcelestialcrystals                         |    1099 |     true |    5529 |         4 | Celestial Crystal Cluster                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcelestialgateway                          |    1095 |    false |    5516 |         0 | Celestial Gateway                               | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockchalice                                   |    1078 |    false |    5503 |         0 | Containment Chalice                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.aevitas",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}    |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.armara",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}     |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.bootes",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}     |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.discidia",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}   |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.evorsio",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}    |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.fornax",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}     |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.horologium",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}} |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.lucerna",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}    |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.mineralis",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}  |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.octans",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}     |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.pelotrio",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}   |
| Astral Sorcery              | astralsorcery:blockcollectorcrystal                          |    1101 |     true |    5534 |         0 | Floating Crystal                                | true   |                                 | {astralsorcery:{constellationName:"astralsorcery.constellation.vicio",crystalProperties:{collectiveCapability:100,size:400,fract:0,purity:100,sizeOverride:-1},collectorType:0}}      |
| Astral Sorcery              | astralsorcery:blockcustomflower                              |    1069 |    false |    5523 |         0 | Faint Amaranth                                  | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcustomore                                 |    1067 |     true |    5521 |         0 | Rock Crystal Ore                                | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcustomore                                 |    1067 |     true |    5521 |         1 | Starmetal Ore                                   | true   | oreAstralStarmetal              |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockcustomsandore                             |    1068 |    false |    5522 |         0 | Aquamarine Shale                                | true   | oreAquamarine                   |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockfaketree                                  |    1088 |    false |    5509 |         0 |                                                 | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockflarelight                                |    1076 |        ? |    5501 |           | Volatile Flare                                  | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockgemcrystals                               |    1100 |     true |    5530 |         0 | Gem Crystal Cluster                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockgemcrystals                               |    1100 |     true |    5530 |         1 | Gem Crystal Cluster                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockgemcrystals                               |    1100 |     true |    5530 |         2 | Gem Crystal Cluster                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockgemcrystals                               |    1100 |     true |    5530 |         3 | Gem Crystal Cluster                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockgemcrystals                               |    1100 |     true |    5530 |         4 | Gem Crystal Cluster                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         0 | Infused Wood                                    | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         1 | Infused Wood Planks                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         2 | Infused Wood Column                             | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         3 | Infused Wood Arch                               | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         4 | Engraved Infused Wood                           | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         5 | Enriched Infused Wood                           | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockinfusedwood                               |    1075 |     true |    5526 |         6 | Vibrant Infused Wood                            | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blocklens                                      |    1097 |    false |    5518 |         0 | Lens                                            | true   |                                 | {astralsorcery:{crystalProperties:{collectiveCapability:100,size:900,fract:0,purity:100,sizeOverride:-1}}}                                                                            |
| Astral Sorcery              | astralsorcery:blockmachine                                   |    1087 |     true |    5528 |         0 | Telescope                                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmachine                                   |    1087 |     true |    5528 |         1 | Grindstone                                      | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmapdrawingtable                           |    1094 |    false |    5515 |         0 | Stellar Refraction Table                        | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         0 | Marble                                          | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         1 | Marble Bricks                                   | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         2 | Marble Pillar                                   | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         3 | Marble Arch                                     | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         4 | Chiseled Marble                                 | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         5 | Engraved Marble                                 | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarble                                    |    1070 |     true |    5524 |         6 | Runed Marble                                    | true   | blockMarble,stoneMarble         |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarbledoubleslab                          |    1073 |    false |         |           | tile.blockmarbledoubleslab.name                 | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarbleslab                                |    1072 |    false |    5520 |         0 | Marble Slab                                     | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockmarblestairs                              |    1071 |    false |    5500 |         0 | Marble Stairs                                   | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockobservatory                               |    1096 |    false |    5517 |         0 | Observatory                                     | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockportalnode                                |    1091 |        ? |    5512 |           |                                                 | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockprism                                     |    1098 |    false |    5519 |         0 | PrismLens                                       | true   |                                 | {astralsorcery:{crystalProperties:{collectiveCapability:100,size:900,fract:0,purity:100,sizeOverride:-1}}}                                                                            |
| Astral Sorcery              | astralsorcery:blockrituallink                                |    1090 |    false |    5511 |         0 | Ritual Anchor                                   | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockritualpedestal                            |    1084 |    false |    5532 |         0 | Ritual Pedestal                                 | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockstarlightinfuser                          |    1089 |    false |    5510 |         0 | Starlight Infuser                               | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockstructural                                |    1103 |    false |    5531 |         0 | Telescope                                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blocktranslucentblock                          |    1093 |    false |    5514 |         0 | Translucent Block                               | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blocktreebeacon                                |    1092 |    false |    5513 |         0 | Tree Beacon                                     | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockvanishing                                 |    1077 |        ? |    5502 |           | tile.blockvanishing.name                        | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockwell                                      |    1085 |    false |    5507 |         0 | Lightwell                                       | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:blockworldilluminator                          |    1086 |    false |    5508 |         0 | Cave Illuminator                                | true   |                                 |                                                                                                                                                                                       |
| Astral Sorcery              | astralsorcery:fluidblockliquidstarlight                      |    1066 |    false |         |           | Liquid Starlight                                | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:alchemycatalyst                                      |     431 |    false |    4514 |         0 | Alchemy Catalyst                                | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:alfheimportal                                        |     438 |    false |    4521 |         0 | Elven Gateway Core                              | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         0 | Petal Apothecary                                | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         1 | Forest Petal Apothecary                         | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         2 | Plains Petal Apothecary                         | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         3 | Mountain Petal Apothecary                       | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         4 | Fungal Petal Apothecary                         | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         5 | Swamp Petal Apothecary                          | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         6 | Desert Petal Apothecary                         | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         7 | Taiga Petal Apothecary                          | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altar                                                |     416 |     true |    4499 |         8 | Mesa Petal Apothecary                           | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altgrass                                             |     496 |     true |    4574 |         0 | Dry Grass                                       | true   |                                 |                                                                                                                                                                                       |
| Botania                     | botania:altgrass                                             |     496 |     true |    4574 |         1 | Golden Grass                                    | true   |                                 |                                                                                                                                                                                       |
